rate,ml_model,sessions,connection rate,concurrency,connection time (min),connection time (avg),connection time (max),connection time (stdev),request rate,ms per request,reply rate (min),reply rate (avg),reply rate (max),reply rate (stdev),response_time,cores,memory,payload_instance,errors,error_percentage,session rate (min),session rate (avg),session rate (max),session rate (stdev),sessions connections/session,session lifetime,session failtime,session length histogram part 1,session length histogram part 2,test duration,,,,,,,,,,
40,bert,2400,29.9,694,204.1,12306.2,23006.1,13246.5,29.9,33.4,24.4,29.8,31.8,1.8,12305.8,6,1,3,0,24.4,29.9,31.8,1.85,1,12.3,0,,0,,80.266,,,,,,,,,,
50,bert,3000,30.3,1482,243.7,23646.8,43151.3,29060.5,30.3,33,16.4,30.3,81.2,13.3,23518.5,6,1,3,0,16.4,30.34,81.2,13.35,1,23.6,0,,0,,98.892,,,,,,,,,,
60,bert,3600,27.6,2281,249.4,41057,94133.3,44268.5,27.6,36.2,4.6,27.6,68.8,11.7,33969.6,6,1,3,0,4.6,27.61,68.8,11.67,1,41.1,0,,0,,130.39,,,,,,,,,,
70,bert,4200,28.6,2810,256.7,49983.4,106034.8,50347.5,28.6,35,0,28.5,54.2,13.2,37672.7,6,1,3,0,0,28.57,54.2,13.21,1,50,0,,0,,147.003,,,,,,,,,,
80,bert,4800,28.3,3252,253.1,51579.9,110510.2,49501.5,27.8,35.9,0,28.6,62.6,19.9,37393,6,1,3,87,0,27.82,62.6,19.89,1,51.6,130.7,,0.018125,,169.431,,,,,,,,,,
90,bert,5400,29.3,3860,289,58414.5,119265.8,52691.5,26.3,38,0,26.2,63.4,16.5,39097.4,6,1,3,691,0,25.55,63.4,16.52,1,58.4,116.3,,0.127962963,,184.315,,,,,,,,,,
100,bert,6000,31.5,4615,295.7,64667,131011.1,60448.5,26.2,38.2,0,25.7,78.8,22.3,45155.5,6,1,3,1112,0,25.66,78.8,22.3,1,64.7,124.1,,0.185333333,,190.458,,,,,,,,,,
1,bert,60,1.2,2,77.7,83.2,151.1,80.5,1.2,824.3,0.4,1.2,2,0.6,82.9,12,1,3,0,0.4,1.21,2,0.57,1,0.1,0,,0,,49.46,,,,,,,,,,
10,bert,600,10.4,7,70.1,104.7,217.7,97.5,10.4,96,9,10.5,12.2,0.9,104.4,12,1,3,0,9,10.42,12.2,0.95,1,0.1,0,,0,,57.591,,,,,,,,,,
20,bert,1200,21.6,23,69.9,204.4,1284.4,174.5,21.6,46.3,19.2,21.4,26.2,2.1,204,12,1,3,0,19.2,21.59,26.2,2.07,1,0.2,0,,0,,55.569,,,,,,,,,,
30,bert,1800,31.3,65,76.2,673.8,2283.6,410.5,31.3,31.9,27.2,31.1,39.8,3.5,673.3,12,1,3,0,27.2,31.34,39.8,3.47,1,0.7,0,,0,,57.435,,,,,,,,,,
40,bert,2400,38.2,226,124.2,3226.9,6830.2,3352.5,38.2,26.2,32.2,37.9,40.8,2.5,3226.4,12,1,3,0,32.2,38.17,40.8,2.54,1,3.2,0,,0,,62.869,,,,,,,,,,
50,bert,3000,37.5,846,158.9,12297.1,22198.1,12847.5,37.5,26.7,31.2,37.1,39.4,2,12296.5,12,1,3,0,31.2,37.51,39.4,2.04,1,12.3,0,,0,,79.979,,,,,,,,,,
60,bert,3600,37.2,1714,200.6,21942,46413,26326.5,37.2,26.9,14.2,37,64.2,10.4,21258,12,1,3,0,14.2,37.17,64.2,10.37,1,21.9,0,,0,,96.848,,,,,,,,,,
70,bert,4200,35.5,2336,284.3,33773.8,85387.7,36203.5,35.5,28.2,6.8,35.3,74.4,14,27832.2,12,1,3,0,6.8,35.48,74.4,13.98,1,33.8,0,,0,,118.369,,,,,,,,,,
80,bert,4800,36.4,3112,267.6,41511.6,100663.7,42163.5,36.4,27.5,0,36.2,78,19.4,31446.3,12,1,3,0,0,36.39,78,19.4,1,41.5,0,,0,,131.9,,,,,,,,,,
90,bert,5400,33.3,3601,321,48938.8,115674,43711.5,32.6,30.7,0,33,85.6,23.7,34051.3,12,1,3,114,0,32.62,85.6,23.69,1,48.9,129.9,,0.021111111,,162.066,,,,,,,,,,
100,bert,6000,35.3,4277,356.5,53795.3,104496.3,47059.5,33.1,30.2,0,34.1,82.6,24.7,34475.1,12,1,3,374,0,33.1,82.6,24.74,1,53.8,130.1,,0.062333333,,169.979,,,,,,,,,,
5,mnist,300,5.5,2,3.6,4.2,6.5,4.5,5.5,181.4,3.6,5.4,7.8,1.2,4,6,1,3,0,3.6,5.51,7.8,1.25,1,0,0,,0,,54.427,,,,,,,,,,
15,mnist,900,15.8,3,3.6,4.2,7.2,4.5,15.8,63.4,13.2,15.7,16.8,1,3.9,6,1,3,0,13.2,15.77,16.8,0.98,1,0,0,,0,,57.083,,,,,,,,,,
25,mnist,1500,26.5,4,3.5,4.2,9.9,4.5,26.5,37.8,20,26.5,34,3.2,3.9,6,1,3,0,20,26.46,34,3.24,1,0,0,,0,,56.69,,,,,,,,,,
35,mnist,2100,36.4,4,3.5,4.3,8,4.5,36.4,27.5,28.6,36.2,42.8,4.1,4,6,1,3,0,28.6,36.41,42.8,4.12,1,0,0,,0,,57.683,,,,,,,,,,
45,mnist,2700,46.2,4,3.5,4.3,9.6,4.5,46.2,21.6,42.2,46.5,57,4,4.1,6,1,3,0,42.2,46.25,57,4.01,1,0,0,,0,,58.385,,,,,,,,,,
55,mnist,3300,56,4,3.4,4.4,9.8,4.5,56,17.8,49.6,56.4,65,4.2,4.1,6,1,3,0,49.6,56.04,65,4.24,1,0,0,,0,,58.885,,,,,,,,,,
65,mnist,3900,65.6,5,3.4,4.4,15.5,4.5,65.6,15.2,59.6,66.2,74.8,4.6,4.2,6,1,3,0,59.6,65.65,74.8,4.57,1,0,0,,0,,59.408,,,,,,,,,,
75,mnist,4500,75.6,5,3.5,4.5,11,4.5,75.6,13.2,70.6,75.5,86.8,5,4.2,6,1,3,0,70.6,75.63,86.8,4.97,1,0,0,,0,,59.5,,,,,,,,,,
85,mnist,5100,85.5,5,3.5,4.6,12.5,4.5,85.5,11.7,77.8,85.5,97.4,5.6,4.3,6,1,3,0,77.8,85.5,97.4,5.63,1,0,0,,0,,59.651,,,,,,,,,,
95,mnist,5700,95.7,6,3.3,4.7,12.4,4.5,95.7,10.4,90,95.5,103.2,5,4.4,6,1,3,0,90,95.73,103.2,4.95,1,0,0,,0,,59.541,,,,,,,,,,
105,mnist,6300,105.6,6,3.3,4.7,12.2,4.5,105.6,9.5,98.6,105.7,115.6,4.9,4.4,6,1,3,0,98.6,105.57,115.6,4.95,1,0,0,,0,,59.675,,,,,,,,,,
115,mnist,6900,115.4,7,3.5,4.8,13.5,4.5,115.4,8.7,107.4,115.5,131.4,6.5,4.5,6,1,3,0,107.4,115.42,131.4,6.55,1,0,0,,0,,59.784,,,,,,,,,,
125,mnist,7500,125.2,7,3.3,4.9,14,4.5,125.2,8,117,125.4,141.6,6.6,4.6,6,1,3,0,117,125.2,141.6,6.58,1,0,0,,0,,59.902,,,,,,,,,,
135,mnist,8100,135.1,8,3.5,5,15.6,4.5,135.1,7.4,129.4,135.2,145.6,4.8,4.7,6,1,3,0,129.4,135.13,145.6,4.83,1,0,0,,0,,59.942,,,,,,,,,,
145,mnist,8700,145.5,8,3.1,5.1,14.8,4.5,145.5,6.9,135.8,145.3,152.4,5.1,4.8,6,1,3,0,135.8,145.52,152.4,5.14,1,0,0,,0,,59.785,,,,,,,,,,
155,mnist,9300,156.1,11,3.2,5.2,20.6,4.5,156.1,6.4,147.4,155.4,162,5.3,4.9,6,1,3,0,147.4,156.11,162,5.25,1,0,0,,0,,59.572,,,,,,,,,,
165,mnist,9900,166.5,11,3.3,5.2,22.5,4.5,166.5,6,157.8,166,172.8,5,5,6,1,3,0,157.8,166.53,172.8,4.99,1,0,0,,0,,59.447,,,,,,,,,,
175,mnist,10500,176.4,13,3.4,5.3,22.2,4.5,176.4,5.7,164.4,176.3,183.8,6,5,6,1,3,0,164.4,176.41,183.8,5.99,1,0,0,,0,,59.519,,,,,,,,,,
185,mnist,11100,187.2,14,3,5.3,21.4,4.5,187.2,5.3,180.6,186.6,193.8,4.8,5.1,6,1,3,0,180.6,187.17,193.8,4.79,1,0,0,,0,,59.304,,,,,,,,,,
195,mnist,11700,197.1,12,3.2,5.4,28.5,4.5,197.1,5.1,187.4,196.5,208,6.1,5.2,6,1,3,0,187.4,197.07,208,6.14,1,0,0,,0,,59.37,,,,,,,,,,
205,mnist,12300,206.9,12,3,5.4,22,4.5,206.9,4.8,193.4,207.4,218,7.3,5.2,6,1,3,0,193.4,206.87,218,7.28,1,0,0,,0,,59.459,,,,,,,,,,
215,mnist,12900,216,13,2.9,5.5,23.2,4.5,216,4.6,206,217.1,231.6,7.4,5.2,6,1,3,0,206,216.03,231.6,7.44,1,0,0,,0,,59.713,,,,,,,,,,
225,mnist,13500,225.6,11,3,5.4,24.2,4.5,225.6,4.4,215,226.5,243.4,9,5.2,6,1,3,0,215,225.59,243.4,9.04,1,0,0,,0,,59.842,,,,,,,,,,
235,mnist,14100,235.7,18,2.8,5.7,44.9,4.5,235.7,4.2,222.6,236,255.4,9.1,5.3,6,1,3,0,222.6,235.73,255.4,9.13,1,0,0,,0,,59.814,,,,,,,,,,
245,mnist,14700,246,21,2.9,6.1,40.1,5.5,246,4.1,231.4,245.6,267.4,10.7,5.5,6,1,3,0,231.4,246.03,267.4,10.74,1,0,0,,0,,59.748,,,,,,,,,,
255,mnist,15300,256.1,24,2.8,6.8,57.8,5.5,256.1,3.9,244.6,255.9,275.4,9.6,5.8,6,1,3,0,244.6,256.15,275.4,9.64,1,0,0,,0,,59.731,,,,,,,,,,
265,mnist,15900,266.4,24,2.7,7.4,72,5.5,266.4,3.8,248.6,266.1,283,9.4,6.3,6,1,3,0,248.6,266.43,283,9.4,1,0,0,,0,,59.679,,,,,,,,,,
275,mnist,16500,276.8,34,2.8,7.8,91.8,5.5,276.8,3.6,265.4,276,291.8,9.3,6.4,6,1,3,0,265.4,276.84,291.8,9.31,1,0,0,,0,,59.601,,,,,,,,,,
285,mnist,17100,287.4,30,2.8,8.3,69.3,5.5,287.4,3.5,273.2,286.3,300.8,8.6,6.7,6,1,3,0,273.2,287.43,300.8,8.56,1,0,0,,0,,59.493,,,,,,,,,,
295,mnist,17700,296.6,38,2.7,9.1,94.7,5.5,296.6,3.4,277.8,297.2,309.8,9.6,7.2,6,1,3,0,277.8,296.58,309.8,9.55,1,0,0,,0,,59.68,,,,,,,,,,
305,mnist,18300,307.1,42,2.8,9.9,109.4,5.5,307.1,3.3,292.6,307.2,318.4,8.4,7.7,6,1,3,0,292.6,307.13,318.37,8.42,1,0,0,,0,,59.584,,,,,,,,,,
5,mnist,300,5.5,2,3,3.9,136.5,3.5,5.5,181.4,3.6,5.4,7.8,1.2,3.6,6,1,3,0,3.6,5.51,7.8,1.25,1,0,0,,0,,54.426,,,,,,,,,,
15,mnist,900,15.8,3,3,3.4,7.7,3.5,15.8,63.4,13.2,15.7,16.8,1,3.1,6,1,3,0,13.2,15.77,16.8,0.98,1,0,0,,0,,57.082,,,,,,,,,,
25,mnist,1500,26.5,3,2.9,3.4,7.9,3.5,26.5,37.8,20,26.5,34,3.2,3.1,6,1,3,0,20,26.46,34,3.24,1,0,0,,0,,56.689,,,,,,,,,,
35,mnist,2100,36.4,4,2.9,3.3,6.1,3.5,36.4,27.5,28.6,36.2,42.8,4.1,3.1,6,1,3,0,28.6,36.41,42.8,4.12,1,0,0,,0,,57.682,,,,,,,,,,
45,mnist,2700,46.2,4,2.9,3.4,8.4,3.5,46.2,21.6,42.2,46.5,57,4,3.1,6,1,3,0,42.2,46.25,57,4.01,1,0,0,,0,,58.383,,,,,,,,,,
55,mnist,3300,56,4,2.9,3.4,6.9,3.5,56,17.8,49.6,56.4,65,4.2,3.1,6,1,3,0,49.6,56.04,65,4.24,1,0,0,,0,,58.885,,,,,,,,,,
65,mnist,3900,65.6,4,2.9,3.4,8.2,3.5,65.6,15.2,59.6,66.2,74.8,4.6,3.2,6,1,3,0,59.6,65.65,74.8,4.57,1,0,0,,0,,59.408,,,,,,,,,,
75,mnist,4500,75.6,4,2.9,3.4,7.7,3.5,75.6,13.2,70.6,75.5,86.8,5,3.2,6,1,3,0,70.6,75.63,86.8,4.97,1,0,0,,0,,59.5,,,,,,,,,,
85,mnist,5100,85.5,5,2.8,3.4,8.5,3.5,85.5,11.7,77.8,85.5,97.2,5.6,3.2,6,1,3,0,77.8,85.5,97.2,5.6,1,0,0,,0,,59.649,,,,,,,,,,
95,mnist,5700,95.7,4,2.8,3.5,9.3,3.5,95.7,10.4,90.2,95.5,103.2,4.9,3.2,6,1,3,0,90.2,95.73,103.2,4.95,1,0,0,,0,,59.541,,,,,,,,,,
105,mnist,6300,105.6,5,2.8,3.4,7.7,3.5,105.6,9.5,98.6,105.7,115.6,5,3.2,6,1,3,0,98.6,105.57,115.6,4.98,1,0,0,,0,,59.674,,,,,,,,,,
115,mnist,6900,115.4,5,2.9,3.5,6.9,3.5,115.4,8.7,107.6,115.5,131.6,6.6,3.3,6,1,3,0,107.6,115.42,131.6,6.59,1,0,0,,0,,59.783,,,,,,,,,,
125,mnist,7500,125.2,5,2.9,3.5,8.9,3.5,125.2,8,117,125.4,141.2,6.5,3.3,6,1,3,0,117,125.21,141.2,6.51,1,0,0,,0,,59.9,,,,,,,,,,
135,mnist,8100,135.1,5,3,3.6,7.5,3.5,135.1,7.4,129.4,135.2,145.6,4.8,3.3,6,1,3,0,129.4,135.13,145.6,4.81,1,0,0,,0,,59.94,,,,,,,,,,
145,mnist,8700,145.5,6,3,3.6,8.2,3.5,145.5,6.9,135.8,145.3,152.4,5.2,3.4,6,1,3,0,135.8,145.53,152.4,5.17,1,0,0,,0,,59.781,,,,,,,,,,
155,mnist,9300,156.1,8,2.8,3.7,9.2,3.5,156.1,6.4,147.4,155.4,162,5.3,3.4,6,1,3,0,147.4,156.12,162,5.25,1,0,0,,0,,59.571,,,,,,,,,,
165,mnist,9900,166.5,8,2.9,3.7,8.7,3.5,166.5,6,158,166,172.8,4.9,3.4,6,1,3,0,158,166.54,172.8,4.95,1,0,0,,0,,59.446,,,,,,,,,,
175,mnist,10500,176.4,8,2.9,3.7,10.7,3.5,176.4,5.7,164.2,176.3,183.8,6,3.4,6,1,3,0,164.2,176.42,183.8,6,1,0,0,,0,,59.518,,,,,,,,,,
185,mnist,11100,187.2,9,2.9,3.7,11.3,3.5,187.2,5.3,180.6,186.6,194,4.8,3.5,6,1,3,0,180.6,187.18,194,4.8,1,0,0,,0,,59.303,,,,,,,,,,
195,mnist,11700,197.1,9,3,3.8,14.1,3.5,197.1,5.1,187.4,196.5,208.2,6.2,3.5,6,1,3,0,187.4,197.08,208.2,6.21,1,0,0,,0,,59.366,,,,,,,,,,
205,mnist,12300,206.9,9,2.9,3.8,13.4,3.5,206.9,4.8,193,207.5,218,7.3,3.5,6,1,3,0,193,206.87,218,7.32,1,0,0,,0,,59.458,,,,,,,,,,
215,mnist,12900,216,11,2.8,3.8,15,3.5,216,4.6,206,217.1,231.6,7.4,3.6,6,1,3,0,206,216.04,231.6,7.44,1,0,0,,0,,59.711,,,,,,,,,,
225,mnist,13500,225.6,9,2.9,3.8,11.8,3.5,225.6,4.4,214.8,226.5,244,9.2,3.6,6,1,3,0,214.8,225.59,244,9.15,1,0,0,,0,,59.842,,,,,,,,,,
235,mnist,14100,235.7,19,2.9,4.2,54.4,3.5,235.7,4.2,222.4,236,255.4,9.1,3.7,6,1,3,0,222.4,235.73,255.4,9.13,1,0,0,,0,,59.813,,,,,,,,,,
245,mnist,14700,246,20,2.9,4.7,52.9,3.5,246,4.1,231.4,245.6,267.6,10.8,4,6,1,3,0,231.4,246.04,267.6,10.76,1,0,0,,0,,59.747,,,,,,,,,,
255,mnist,15300,256.2,24,2.9,5.3,61.1,3.5,256.2,3.9,244.6,255.9,275.4,9.6,4.3,6,1,3,0,244.6,256.15,275.4,9.63,1,0,0,,0,,59.73,,,,,,,,,,
265,mnist,15900,266.4,24,2.9,5.8,63.8,3.5,266.4,3.8,248.6,266.2,283,9.4,4.7,6,1,3,0,248.6,266.44,283,9.41,1,0,0,,0,,59.676,,,,,,,,,,
275,mnist,16500,276.8,34,2.9,6.2,88.5,3.5,276.8,3.6,266,276,291.8,9.2,4.9,6,1,3,0,266,276.84,291.8,9.24,1,0,0,,0,,59.601,,,,,,,,,,
285,mnist,17100,287.4,27,2.8,6.9,72.1,4.5,287.4,3.5,273.2,286.3,300.8,8.7,5.3,6,1,3,0,273.2,287.44,300.8,8.66,1,0,0,,0,,59.491,,,,,,,,,,
295,mnist,17700,296.6,79,2.6,8.4,180,4.5,296.6,3.4,277.8,297.2,309.8,9.6,6.4,6,1,3,0,277.8,296.58,309.8,9.55,1,0,0,,0,,59.68,,,,,,,,,,
305,mnist,18300,307.1,40,2.7,8.6,144.3,4.5,307.1,3.3,296.5,307.2,319.4,7.8,6.4,6,1,3,0,296.49,307.13,319.4,7.77,1,0,0,,0,,59.584,,,,,,,,,,
5,mnist,300,5.5,2,2.8,3.1,6.4,3.5,5.5,181.4,3.6,5.4,7.8,1.2,2.9,12,1,3,0,3.6,5.51,7.8,1.25,1,0,0,,0,,54.426,,,,,,,,,,
15,mnist,900,15.8,3,2.8,3.1,4.3,3.5,15.8,63.4,13.2,15.7,16.8,1,2.8,12,1,3,0,13.2,15.77,16.8,0.98,1,0,0,,0,,57.082,,,,,,,,,,
25,mnist,1500,26.5,3,2.8,3.1,4.3,3.5,26.5,37.8,20,26.5,34,3.2,2.8,12,1,3,0,20,26.46,34,3.24,1,0,0,,0,,56.689,,,,,,,,,,
35,mnist,2100,36.4,3,2.8,3.1,7.3,3.5,36.4,27.5,28.4,36.2,43,4.2,2.8,12,1,3,0,28.4,36.41,43,4.19,1,0,0,,0,,57.682,,,,,,,,,,
45,mnist,2700,46.2,4,2.7,3.1,6.2,3.5,46.2,21.6,42.2,46.5,57,4,2.8,12,1,3,0,42.2,46.25,57,4.01,1,0,0,,0,,58.383,,,,,,,,,,
55,mnist,3300,56,4,2.8,3.1,8,3.5,56,17.8,49.6,56.4,65,4.2,2.8,12,1,3,0,49.6,56.04,65,4.24,1,0,0,,0,,58.885,,,,,,,,,,
65,mnist,3900,65.6,4,2.8,3.1,6.6,3.5,65.6,15.2,59.6,66.2,74.8,4.6,2.8,12,1,3,0,59.6,65.65,74.8,4.57,1,0,0,,0,,59.408,,,,,,,,,,
75,mnist,4500,75.6,4,2.8,3.1,4.5,3.5,75.6,13.2,70.6,75.5,86.8,5,2.8,12,1,3,0,70.6,75.63,86.8,4.97,1,0,0,,0,,59.5,,,,,,,,,,
85,mnist,5100,85.5,4,2.7,3.1,4.4,3.5,85.5,11.7,77.8,85.5,97.2,5.6,2.8,12,1,3,0,77.8,85.5,97.2,5.6,1,0,0,,0,,59.649,,,,,,,,,,
95,mnist,5700,95.7,4,2.7,3.1,6.4,3.5,95.7,10.4,90.2,95.5,103.2,4.9,2.8,12,1,3,0,90.2,95.73,103.2,4.95,1,0,0,,0,,59.54,,,,,,,,,,
105,mnist,6300,105.6,4,2.7,3.1,6.3,3.5,105.6,9.5,98.6,105.7,115.6,5,2.8,12,1,3,0,98.6,105.57,115.6,4.98,1,0,0,,0,,59.674,,,,,,,,,,
115,mnist,6900,115.4,5,2.7,3.1,5.3,3.5,115.4,8.7,107.6,115.5,131.6,6.6,2.8,12,1,3,0,107.6,115.42,131.6,6.59,1,0,0,,0,,59.783,,,,,,,,,,
125,mnist,7500,125.2,5,2.6,3.1,6.7,3.5,125.2,8,117,125.4,141.2,6.5,2.9,12,1,3,0,117,125.21,141.2,6.52,1,0,0,,0,,59.9,,,,,,,,,,
135,mnist,8100,135.1,5,2.5,3.1,7.7,3.5,135.1,7.4,129.4,135.2,145.6,4.8,2.9,12,1,3,0,129.4,135.14,145.6,4.81,1,0,0,,0,,59.939,,,,,,,,,,
145,mnist,8700,145.5,5,2.8,3.2,9.6,3.5,145.5,6.9,135.8,145.3,152.4,5.2,2.9,12,1,3,0,135.8,145.53,152.4,5.17,1,0,0,,0,,59.781,,,,,,,,,,
155,mnist,9300,156.1,7,2.7,3.1,5,3.5,156.1,6.4,147.4,155.4,162,5.3,2.9,12,1,3,0,147.4,156.12,162,5.25,1,0,0,,0,,59.571,,,,,,,,,,
165,mnist,9900,166.5,7,2.8,3.2,7.2,3.5,166.5,6,158,166,173,5,2.9,12,1,3,0,158,166.54,173,4.96,1,0,0,,0,,59.446,,,,,,,,,,
175,mnist,10500,176.4,7,2.6,3.2,6.3,3.5,176.4,5.7,164.2,176.3,183.8,6,2.9,12,1,3,0,164.2,176.42,183.8,6,1,0,0,,0,,59.518,,,,,,,,,,
185,mnist,11100,187.2,7,2.6,3.2,7.2,3.5,187.2,5.3,180.6,186.6,194,4.8,2.9,12,1,3,0,180.6,187.18,194,4.8,1,0,0,,0,,59.303,,,,,,,,,,
195,mnist,11700,197.1,7,2.8,3.2,6,3.5,197.1,5.1,187.4,196.5,208.2,6.2,2.9,12,1,3,0,187.4,197.08,208.2,6.22,1,0,0,,0,,59.365,,,,,,,,,,
205,mnist,12300,206.9,7,2.6,3.2,10.1,3.5,206.9,4.8,193,207.5,218,7.3,2.9,12,1,3,0,193,206.87,218,7.33,1,0,0,,0,,59.458,,,,,,,,,,
215,mnist,12900,216,8,2.4,3.2,8,3.5,216,4.6,206.2,217.1,231.6,7.5,3,12,1,3,0,206.2,216.04,231.6,7.49,1,0,0,,0,,59.711,,,,,,,,,,
225,mnist,13500,225.6,9,2.7,3.2,10.9,3.5,225.6,4.4,214.8,226.5,244,9.2,3,12,1,3,0,214.8,225.6,244,9.17,1,0,0,,0,,59.842,,,,,,,,,,
235,mnist,14100,235.7,14,2.6,3.5,26.3,3.5,235.7,4.2,222.4,236,255.4,9.2,3.1,12,1,3,0,222.4,235.74,255.4,9.15,1,0,0,,0,,59.813,,,,,,,,,,
245,mnist,14700,246,20,2.7,3.9,49.6,3.5,246,4.1,231.6,245.6,267.6,10.8,3.3,12,1,3,0,231.6,246.04,267.6,10.78,1,0,0,,0,,59.746,,,,,,,,,,
255,mnist,15300,256.2,22,2.7,4.3,38.9,3.5,256.2,3.9,244.4,255.8,274.5,9.6,3.4,12,1,3,0,244.4,256.19,274.51,9.64,1,0,0,,0,,59.72,,,,,,,,,,
265,mnist,15900,266.4,28,2.8,4.8,72.1,3.5,266.4,3.8,248.2,266.1,282.6,9.4,3.8,12,1,3,0,248.2,266.43,282.6,9.44,1,0,0,,0,,59.679,,,,,,,,,,
275,mnist,16500,276.8,21,2.7,5.4,58.3,3.5,276.8,3.6,265.4,276.4,292,9.2,4.1,12,1,3,0,265.4,276.84,292,9.15,1,0,0,,0,,59.601,,,,,,,,,,
285,mnist,17100,287.4,29,2.6,5.8,73.4,3.5,287.4,3.5,273.2,286.3,300.8,8.4,4.2,12,1,3,0,273.2,287.35,300.8,8.44,1,0,0,,0,,59.508,,,,,,,,,,
295,mnist,17700,296.6,31,2.7,6.9,80.2,3.5,296.6,3.4,277.8,297.1,309.8,9.5,5,12,1,3,0,277.8,296.57,309.8,9.47,1,0,0,,0,,59.683,,,,,,,,,,
305,mnist,18300,307.2,42,2.7,8,106.7,3.5,307.2,3.3,290.6,307.3,319.4,8.7,5.7,12,1,3,0,290.58,307.15,319.4,8.67,1,0,0,,0,,59.579,,,,,,,,,,
315,mnist,18900,317.2,69,2.4,10.2,197.4,4.5,317.2,3.2,304,316.9,333.8,10.1,7.8,3,1,3,0,304,317.2,333.8,10.07,1,0,0,,,,59.583,,,,,,,,,,
325,mnist,18900,327.2,37,2.3,10.1,94.4,4.5,327.2,3.1,312,327,341.2,8.4,7.6,3,1,3,0,312,327.23,341.2,8.38,1,0,0,,,,57.758,,,,,,,,,,
335,mnist,20100,336.7,95,2.3,13.2,234.4,4.5,336.7,3,318.2,336.8,348,8.8,9.6,3,1,3,0,318.2,336.66,348,8.81,1,0,0,,,,59.704,,,,,,,,,,
345,mnist,20700,346.6,119,2.3,15.2,291.9,4.5,346.6,2.9,331.2,346.9,359,8.5,11.1,3,1,3,0,331.2,346.58,359,8.53,1,0,0,,,,59.726,,,,,,,,,,
355,mnist,21300,357.4,119,2.3,18,287.9,4.5,357.4,2.8,345.6,357,367.8,7.6,12.9,3,1,3,0,345.6,357.38,367.8,7.59,1,0,0,,,,59.6,,,,,,,,,,
365,mnist,21900,368.2,114,2.3,20.9,279,5.5,368.2,2.7,355.1,366.8,378,8.1,14.9,3,1,3,0,355.1,368.21,378,8.05,1,0,0,,,,59.477,,,,,,,,,,
375,mnist,22500,378.7,178,2.3,27.2,437.9,5.5,378.7,2.6,360.8,377.2,393.2,9.5,19.6,3,1,3,0,360.8,378.71,393.2,9.54,1,0,0,,,,59.412,,,,,,,,,,
385,mnist,23100,388.6,211,2.3,36,513.2,6.5,388.6,2.6,370,388.5,401,9.8,26.2,3,1,3,0,370,388.64,401,9.77,1,0,0,,,,59.438,,,,,,,,,,
395,mnist,23700,398.7,158,2.2,47.4,380.6,7.5,398.7,2.5,377.2,398.4,414,12.1,34.5,3,1,3,0,377.2,398.73,414,12.1,1,0,0,,,,59.439,,,,,,,,,,
405,mnist,24300,409.1,215,2.3,71,534.3,19.5,409.1,2.4,368.9,409,447.6,22.4,53.1,3,1,3,0,368.86,409.11,447.6,22.44,1,0.1,0,,,,59.397,,,,,,,,,,
415,mnist,24900,418.6,474,2.2,122.1,1151.3,25.5,418.6,2.4,360.2,419.2,519.8,40.8,93.4,3,1,3,0,360.17,418.58,519.76,40.78,1,0.1,0,,,,59.487,,,,,,,,,,
425,mnist,25500,429,917,2.2,227.7,2004.8,42.5,429,2.3,348.2,428.8,542.8,52.8,179,3,1,3,0,348.19,429.02,542.84,52.83,1,0.2,0,,,,59.438,,,,,,,,,,
435,mnist,26100,438.8,1519,2.2,414.3,3441.6,70.5,438.8,2.3,315.5,438.8,718.8,105.6,324.6,3,1,3,0,315.47,438.79,718.83,105.63,1,0.4,0,,,,59.482,,,,,,,,,,
445,mnist,26700,448.3,1983,2.2,591.5,4450.5,84.5,447.8,2.2,238.4,453.3,875.8,163.1,470.8,3,1,3,29,238.44,447.83,875.8,163.14,1,0.6,0,,,,59.556,,,,,,,,,,
455,mnist,27300,457.6,3662,2.2,1257.5,8228.7,131.5,451.3,2.2,99.6,473.3,1261.8,287.8,980.4,3,1,3,379,99.56,451.27,1261.8,287.76,1,1.3,0,,,,59.657,,,,,,,,,,
465,mnist,27900,467.5,6988,2.2,2980,15285.7,865.5,448.2,2.2,53.8,519.9,1354.2,415.5,2263.7,3,1,3,1158,53.77,448.13,1354.2,415.46,1,3,0,,,,59.675,,,,,,,,,,
475,mnist,28500,392.6,11477,2.3,6652.8,24617.2,7815.5,361,2.8,31.4,542,1734.8,505.6,4299.4,3,1,3,2298,31.36,360.94,1734.8,505.56,1,6.7,0,,,,72.594,,,,,,,,,,
485,mnist,29100,422.3,11273,2.2,7650.4,24749.6,8326.5,395.6,2.5,98.8,521.1,1604.2,469.5,5471.4,3,1,3,1929,98.81,394.34,1604.2,469.47,1,7.7,0.3,,,,68.903,,,,,,,,,,
495,mnist,29700,421.5,13254,2.2,9877.2,29736.7,10570.5,387.6,2.6,62.9,427.7,1099.4,343.5,7141.4,3,1,3,2542,62.94,385.44,1099.4,343.52,1,9.9,0.1,,,,70.459,,,,,,,,,,
505,mnist,30300,384.9,16914,2.2,11515.3,36906.3,11804.5,347.5,2.9,55.3,581.8,1697,630.4,7611.1,3,1,3,3150,55.35,344.9,1697,630.42,1,11.5,0.3,,,,78.719,,,,,,,,,,
